vehicleId,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_min,arrival_sec,direction,destinationId,destinationName,timeToStation,timestamp,stationId,stationName,lineName,lineId,expectedArrival
4,2024,11,7,17,33,12,inbound,940GZZLUWRP,West Ruislip Underground Station,587,2024-11-07T17:23:25.4425635Z,940GZZLUWOF,Woodford Underground Station,Central,central,2024-11-07T17:33:12Z
10,2024,11,7,17,25,42,outbound,940GZZLUEPG,Epping Underground Station,137,2024-11-07T17:23:25.4425635Z,940GZZLUWOF,Woodford Underground Station,Central,central,2024-11-07T17:25:42Z
11,2024,11,7,17,30,12,outbound,940GZZLUEPG,Epping Underground Station,407,2024-11-07T17:23:25.4425635Z,940GZZLUWOF,Woodford Underground Station,Central,central,2024-11-07T17:30:12Z
12,2024,11,7,17,37,12,outbound,940GZZLUEPG,Epping Underground Station,827,2024-11-07T17:23:25.4425635Z,940GZZLUWOF,Woodford Underground Station,Central,central,2024-11-07T17:37:12Z
13,2024,11,7,17,41,12,outbound,940GZZLUEPG,Epping Underground Station,1067,2024-11-07T17:23:25.4425635Z,940GZZLUWOF,Woodford Underground Station,Central,central,2024-11-07T17:41:12Z
1,2024,11,7,17,47,11,inbound,940GZZLUWRP,West Ruislip Underground Station,1428,2024-11-07T17:23:23.6297795Z,940GZZLUTCR,Tottenham Court Road Underground Station,Central,central,2024-11-07T17:47:11Z
2,2024,11,7,17,22,44,inbound,940GZZLUWRP,West Ruislip Underground Station,92,2024-11-07T17:21:12.6724276Z,940GZZLUSWF,South Woodford Underground Station,Central,central,2024-11-07T17:22:44Z
14,2024,11,7,17,48,11,outbound,940GZZLUEPG,Epping Underground Station,1489,2024-11-07T17:23:22.7290569Z,940GZZLUSWF,South Woodford Underground Station,Central,central,2024-11-07T17:48:11Z
15,2024,11,7,17,24,11,outbound,940GZZLUEPG,Epping Underground Station,48,2024-11-07T17:23:23.6297795Z,940GZZLUTCR,Tottenham Court Road Underground Station,Central,central,2024-11-07T17:24:11Z
16,2024,11,7,17,29,12,outbound,940GZZLUEPG,Epping Underground Station,349,2024-11-07T17:23:23.6297795Z,940GZZLUTCR,Tottenham Court Road Underground Station,Central,central,2024-11-07T17:29:12Z
34,2024,11,7,17,35,11,inbound,940GZZLUWRP,West Ruislip Underground Station,708,2024-11-07T17:23:23.6297795Z,940GZZLUTCR,Tottenham Court Road Underground Station,Central,central,2024-11-07T17:35:11Z
35,2024,11,7,17,40,11,inbound,940GZZLUWRP,West Ruislip Underground Station,1008,2024-11-07T17:23:23.6297795Z,940GZZLUTCR,Tottenham Court Road Underground Station,Central,central,2024-11-07T17:40:11Z
51,2024,11,7,17,43,11,outbound,940GZZLUHLT,Hainault Underground Station,1185,2024-11-07T17:23:26.1534341Z,940GZZLUWSD,Wanstead Underground Station,Central,central,2024-11-07T17:43:11Z
52,2024,11,7,17,25,42,outbound,940GZZLUHLT,Hainault Underground Station,139,2024-11-07T17:23:23.6297795Z,940GZZLUTCR,Tottenham Court Road Underground Station,Central,central,2024-11-07T17:25:42Z
53,2024,11,7,17,35,12,outbound,940GZZLUHLT,Hainault Underground Station,709,2024-11-07T17:23:23.6297795Z,940GZZLUTCR,Tottenham Court Road Underground Station,Central,central,2024-11-07T17:35:12Z
62,2024,11,7,17,38,11,inbound,940GZZLUEBY,Ealing Broadway Underground Station,888,2024-11-07T17:23:23.6297795Z,940GZZLUTCR,Tottenham Court Road Underground Station,Central,central,2024-11-07T17:38:11Z
63,2024,11,7,17,46,11,inbound,940GZZLUEBY,Ealing Broadway Underground Station,1368,2024-11-07T17:23:23.6297795Z,940GZZLUTCR,Tottenham Court Road Underground Station,Central,central,2024-11-07T17:46:11Z
64,2024,11,7,17,26,11,inbound,940GZZLUEBY,Ealing Broadway Underground Station,165,2024-11-07T17:23:26.1534341Z,940GZZLUWSD,Wanstead Underground Station,Central,central,2024-11-07T17:26:11Z
105,2024,11,7,17,49,11,unknown,940GZZLUWCY,White City Underground Station,1547,2024-11-07T17:23:24.8867518Z,940GZZLUWCY,White City Underground Station,Central,central,2024-11-07T17:49:11Z
106,2024,11,7,17,42,11,inbound,940GZZLUWCY,White City Underground Station,1128,2024-11-07T17:23:23.6297795Z,940GZZLUTCR,Tottenham Court Road Underground Station,Central,central,2024-11-07T17:42:11Z
133,2024,11,7,17,36,12,unknown,940GZZLUGGH,Grange Hill Underground Station,769,2024-11-07T17:23:23.6297795Z,940GZZLUTCR,Tottenham Court Road Underground Station,Central,central,2024-11-07T17:36:12Z
17,2024,11,7,17,23,15,outbound,940GZZLUEPG,Epping Underground Station,122,2024-11-07T17:21:13.508223Z,940GZZLUWCY,White City Underground Station,Central,central,2024-11-07T17:23:15Z
20,2024,11,7,17,28,11,outbound,940GZZLUEPG,Epping Underground Station,287,2024-11-07T17:23:24.8867518Z,940GZZLUWCY,White City Underground Station,Central,central,2024-11-07T17:28:11Z
21,2024,11,7,17,33,11,outbound,940GZZLUEPG,Epping Underground Station,587,2024-11-07T17:23:24.8867518Z,940GZZLUWCY,White City Underground Station,Central,central,2024-11-07T17:33:11Z
32,2024,11,7,17,39,11,inbound,940GZZLUWRP,West Ruislip Underground Station,947,2024-11-07T17:23:24.8867518Z,940GZZLUWCY,White City Underground Station,Central,central,2024-11-07T17:39:11Z
33,2024,11,7,17,44,11,inbound,940GZZLUWRP,West Ruislip Underground Station,1247,2024-11-07T17:23:24.8867518Z,940GZZLUWCY,White City Underground Station,Central,central,2024-11-07T17:44:11Z
61,2024,11,7,17,50,12,inbound,940GZZLUEBY,Ealing Broadway Underground Station,1605,2024-11-07T17:23:27.0975916Z,940GZZLUWTA,West Acton Underground Station,Central,central,2024-11-07T17:50:12Z
104,2024,11,7,17,41,11,unknown,940GZZLUWCY,White City Underground Station,1067,2024-11-07T17:23:24.8867518Z,940GZZLUWCY,White City Underground Station,Central,central,2024-11-07T17:41:11Z
171,2024,11,7,17,28,11,unknown,940GZZLUWOF,Woodford Underground Station,286,2024-11-07T17:23:25.4425635Z,940GZZLUWOF,Woodford Underground Station,Central,central,2024-11-07T17:28:11Z
172,2024,11,7,17,23,14,outbound,940GZZLUHLT,Hainault Underground Station,124,2024-11-07T17:21:10.8329671Z,940GZZLURVY,Roding Valley Underground Station,Central,central,2024-11-07T17:23:14Z
7,2024,11,7,17,26,41,outbound,940GZZLUEPG,Epping Underground Station,197,2024-11-07T17:23:24.4857384Z,940GZZLUTHB,Theydon Bois Underground Station,Central,central,2024-11-07T17:26:41Z
22,2024,11,7,17,41,11,outbound,940GZZLUEPG,Epping Underground Station,1067,2024-11-07T17:23:24.8867518Z,940GZZLUWCY,White City Underground Station,Central,central,2024-11-07T17:41:11Z
30,2024,11,7,17,47,12,unknown,940GZZLUWRP,West Ruislip Underground Station,1427,2024-11-07T17:23:25.7826922Z,940GZZLUWRP,West Ruislip Underground Station,Central,central,2024-11-07T17:47:12Z
31,2024,11,7,17,29,12,inbound,940GZZLUWRP,West Ruislip Underground Station,348,2024-11-07T17:23:24.8867518Z,940GZZLUWCY,White City Underground Station,Central,central,2024-11-07T17:29:12Z
57,2024,11,7,17,28,11,inbound,940GZZLUEBY,Ealing Broadway Underground Station,284,2024-11-07T17:23:27.0975916Z,940GZZLUWTA,West Acton Underground Station,Central,central,2024-11-07T17:28:11Z
60,2024,11,7,17,41,12,inbound,940GZZLUEBY,Ealing Broadway Underground Station,1065,2024-11-07T17:23:27.0975916Z,940GZZLUWTA,West Acton Underground Station,Central,central,2024-11-07T17:41:12Z
56,2024,11,7,17,24,12,unknown,940GZZLUEBY,Ealing Broadway Underground Station,60,2024-11-07T17:23:12.1485995Z,940GZZLUEBY,Ealing Broadway Underground Station,Central,central,2024-11-07T17:24:12Z
6,2024,11,7,17,23,41,unknown,940GZZLUEPG,Epping Underground Station,28,2024-11-07T17:23:13.2050332Z,940GZZLUEPG,Epping Underground Station,Central,central,2024-11-07T17:23:41Z
25,2024,11,7,17,33,12,unknown,940GZZLUWRP,West Ruislip Underground Station,587,2024-11-07T17:23:25.7826922Z,940GZZLUWRP,West Ruislip Underground Station,Central,central,2024-11-07T17:33:12Z
26,2024,11,7,17,35,11,unknown,940GZZLUWRP,West Ruislip Underground Station,706,2024-11-07T17:23:25.7826922Z,940GZZLUWRP,West Ruislip Underground Station,Central,central,2024-11-07T17:35:11Z
27,2024,11,7,17,40,11,unknown,940GZZLUWRP,West Ruislip Underground Station,1006,2024-11-07T17:23:25.7826922Z,940GZZLUWRP,West Ruislip Underground Station,Central,central,2024-11-07T17:40:11Z
103,2024,11,7,17,25,12,unknown,940GZZLUWCY,White City Underground Station,108,2024-11-07T17:23:24.8867518Z,940GZZLUWCY,White City Underground Station,Central,central,2024-11-07T17:25:12Z
24,2024,11,7,17,24,42,unknown,940GZZLUWRP,West Ruislip Underground Station,77,2024-11-07T17:23:25.7826922Z,940GZZLUWRP,West Ruislip Underground Station,Central,central,2024-11-07T17:24:42Z
107,2024,11,7,17,22,44,inbound,940GZZLUWCY,White City Underground Station,90,2024-11-07T17:21:14.8137289Z,940GZZLUWSD,Wanstead Underground Station,Central,central,2024-11-07T17:22:44Z
51,2024,11,7,17,51,12,outbound,940GZZLUHLT,Hainault Underground Station,1684,2024-11-07T17:23:08.7782324Z,940GZZLUBKE,Barkingside Underground Station,Central,central,2024-11-07T17:51:12Z
65,2024,11,7,17,26,42,inbound,940GZZLUEBY,Ealing Broadway Underground Station,214,2024-11-07T17:23:08.7782324Z,940GZZLUBKE,Barkingside Underground Station,Central,central,2024-11-07T17:26:42Z
66,2024,11,7,17,23,13,outbound,940GZZLUHLT,Hainault Underground Station,5,2024-11-07T17:23:08.7782324Z,940GZZLUBKE,Barkingside Underground Station,Central,central,2024-11-07T17:23:13Z
67,2024,11,7,17,32,12,outbound,940GZZLUHLT,Hainault Underground Station,544,2024-11-07T17:23:08.7782324Z,940GZZLUBKE,Barkingside Underground Station,Central,central,2024-11-07T17:32:12Z
70,2024,11,7,17,42,12,outbound,940GZZLUHLT,Hainault Underground Station,1144,2024-11-07T17:23:08.7782324Z,940GZZLUBKE,Barkingside Underground Station,Central,central,2024-11-07T17:42:12Z
112,2024,11,7,17,31,12,outbound,940GZZLUHLT,Hainault Underground Station,484,2024-11-07T17:23:08.7782324Z,940GZZLUBKE,Barkingside Underground Station,Central,central,2024-11-07T17:31:12Z
113,2024,11,7,17,36,12,outbound,940GZZLUHLT,Hainault Underground Station,784,2024-11-07T17:23:08.7782324Z,940GZZLUBKE,Barkingside Underground Station,Central,central,2024-11-07T17:36:12Z
114,2024,11,7,17,47,12,outbound,940GZZLUHLT,Hainault Underground Station,1444,2024-11-07T17:23:08.7782324Z,940GZZLUBKE,Barkingside Underground Station,Central,central,2024-11-07T17:47:12Z
3,2024,11,7,17,23,15,inbound,940GZZLUWRP,West Ruislip Underground Station,6,2024-11-07T17:23:09.3286748Z,940GZZLUBKH,Buckhurst Hill Underground Station,Central,central,2024-11-07T17:23:15Z
4,2024,11,7,17,29,11,inbound,940GZZLUWRP,West Ruislip Underground Station,362,2024-11-07T17:23:09.3286748Z,940GZZLUBKH,Buckhurst Hill Underground Station,Central,central,2024-11-07T17:29:11Z
10,2024,11,7,17,27,41,outbound,940GZZLUEPG,Epping Underground Station,272,2024-11-07T17:23:09.3286748Z,940GZZLUBKH,Buckhurst Hill Underground Station,Central,central,2024-11-07T17:27:41Z
11,2024,11,7,17,34,11,outbound,940GZZLUEPG,Epping Underground Station,662,2024-11-07T17:23:09.3286748Z,940GZZLUBKH,Buckhurst Hill Underground Station,Central,central,2024-11-07T17:34:11Z
12,2024,11,7,17,40,12,outbound,940GZZLUEPG,Epping Underground Station,1023,2024-11-07T17:23:09.3286748Z,940GZZLUBKH,Buckhurst Hill Underground Station,Central,central,2024-11-07T17:40:12Z
13,2024,11,7,17,43,12,outbound,940GZZLUEPG,Epping Underground Station,1203,2024-11-07T17:23:09.3286748Z,940GZZLUBKH,Buckhurst Hill Underground Station,Central,central,2024-11-07T17:43:12Z
1,2024,11,7,17,34,12,inbound,940GZZLUWRP,West Ruislip Underground Station,663,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:34:12Z
2,2024,11,7,17,41,12,inbound,940GZZLUWRP,West Ruislip Underground Station,1083,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:41:12Z
3,2024,11,7,17,50,12,inbound,940GZZLUWRP,West Ruislip Underground Station,1623,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:50:12Z
14,2024,11,7,17,31,11,outbound,940GZZLUEPG,Epping Underground Station,482,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:31:11Z
15,2024,11,7,17,37,11,outbound,940GZZLUEPG,Epping Underground Station,842,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:37:11Z
16,2024,11,7,17,43,11,outbound,940GZZLUEPG,Epping Underground Station,1202,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:43:11Z
17,2024,11,7,17,53,11,outbound,940GZZLUEPG,Epping Underground Station,1802,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:53:11Z
35,2024,11,7,17,28,12,inbound,940GZZLUWRP,West Ruislip Underground Station,303,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:28:12Z
51,2024,11,7,17,27,11,outbound,940GZZLUHLT,Hainault Underground Station,242,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:27:11Z
52,2024,11,7,17,39,11,outbound,940GZZLUHLT,Hainault Underground Station,962,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:39:11Z
53,2024,11,7,17,48,11,outbound,940GZZLUHLT,Hainault Underground Station,1502,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:48:11Z
62,2024,11,7,17,26,12,inbound,940GZZLUEBY,Ealing Broadway Underground Station,183,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:26:12Z
63,2024,11,7,17,33,12,inbound,940GZZLUEBY,Ealing Broadway Underground Station,603,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:33:12Z
64,2024,11,7,17,43,12,inbound,940GZZLUEBY,Ealing Broadway Underground Station,1203,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:43:12Z
65,2024,11,7,17,52,12,inbound,940GZZLUEBY,Ealing Broadway Underground Station,1743,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:52:12Z
106,2024,11,7,17,31,12,inbound,940GZZLUWCY,White City Underground Station,483,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:31:12Z
133,2024,11,7,17,50,11,unknown,940GZZLUGGH,Grange Hill Underground Station,1622,2024-11-07T17:23:09.3375986Z,940GZZLUBLG,Bethnal Green Underground Station,Central,central,2024-11-07T17:50:11Z
1,2024,11,7,17,50,12,inbound,940GZZLUWRP,West Ruislip Underground Station,1623,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:50:12Z
16,2024,11,7,17,27,12,outbound,940GZZLUEPG,Epping Underground Station,243,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:27:12Z
17,2024,11,7,17,36,12,outbound,940GZZLUEPG,Epping Underground Station,783,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:36:12Z
20,2024,11,7,17,40,11,outbound,940GZZLUEPG,Epping Underground Station,1022,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:40:11Z
21,2024,11,7,17,46,11,outbound,940GZZLUEPG,Epping Underground Station,1382,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:46:11Z
32,2024,11,7,17,27,12,inbound,940GZZLUWRP,West Ruislip Underground Station,243,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:27:12Z
33,2024,11,7,17,31,12,inbound,940GZZLUWRP,West Ruislip Underground Station,483,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:31:12Z
34,2024,11,7,17,38,11,inbound,940GZZLUWRP,West Ruislip Underground Station,902,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:38:11Z
35,2024,11,7,17,44,11,inbound,940GZZLUWRP,West Ruislip Underground Station,1262,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:44:11Z
53,2024,11,7,17,32,12,outbound,940GZZLUHLT,Hainault Underground Station,543,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:32:12Z
61,2024,11,7,17,30,12,inbound,940GZZLUEBY,Ealing Broadway Underground Station,423,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:30:12Z
62,2024,11,7,17,41,11,inbound,940GZZLUEBY,Ealing Broadway Underground Station,1082,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:41:11Z
63,2024,11,7,17,48,12,inbound,940GZZLUEBY,Ealing Broadway Underground Station,1503,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:48:12Z
104,2024,11,7,17,28,12,inbound,940GZZLUWCY,White City Underground Station,303,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:28:12Z
105,2024,11,7,17,36,11,inbound,940GZZLUWCY,White City Underground Station,782,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:36:11Z
106,2024,11,7,17,45,12,inbound,940GZZLUWCY,White City Underground Station,1323,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:45:12Z
133,2024,11,7,17,33,12,unknown,940GZZLUGGH,Grange Hill Underground Station,603,2024-11-07T17:23:09.8116183Z,940GZZLUBND,Bond Street Underground Station,Central,central,2024-11-07T17:33:12Z
1,2024,11,7,17,40,11,inbound,940GZZLUWRP,West Ruislip Underground Station,1021,2024-11-07T17:23:10.0165703Z,940GZZLUBNK,Bank Underground Station,Central,central,2024-11-07T17:40:11Z
2,2024,11,7,17,46,11,inbound,940GZZLUWRP,West Ruislip Underground Station,1381,2024-11-07T17:23:10.0165703Z,940GZZLUBNK,Bank Underground Station,Central,central,2024-11-07T17:46:11Z
14,2024,11,7,17,25,11,outbound,940GZZLUEPG,Epping Underground Station,121,2024-11-07T17:23:10.0165703Z,940GZZLUBNK,Bank Underground Station,Central,central,2024-11-07T17:25:11Z
15,2024,11,7,17,31,11,outbound,940GZZLUEPG,Epping Underground Station,481,2024-11-07T17:23:10.0165703Z,940GZZLUBNK,Bank Underground Station,Central,central,2024-11-07T17:31:11Z
16,2024,11,7,17,37,11,outbound,940GZZLUEPG,Epping Underground Station,841,2024-11-07T17:23:10.0165703Z,940GZZLUBNK,Bank Underground Station,Central,central,2024-11-07T17:37:11Z
17,2024,11,7,17,47,12,outbound,940GZZLUEPG,Epping Underground Station,1442,2024-11-07T17:23:10.0165703Z,940GZZLUBNK,Bank Underground Station,Central,central,2024-11-07T17:47:12Z
20,2024,11,7,17,51,12,outbound,940GZZLUEPG,Epping Underground Station,1682,2024-11-07T17:23:10.0165703Z,940GZZLUBNK,Bank Underground Station,Central,central,2024-11-07T17:51:12Z
34,2024,11,7,17,28,12,inbound,940GZZLUWRP,West Ruislip Underground Station,302,2024-11-07T17:23:10.0165703Z,940GZZLUBNK,Bank Underground Station,Central,central,2024-11-07T17:28:12Z
35,2024,11,7,17,34,11,inbound,940GZZLUWRP,West Ruislip Underground Station,661,2024-11-07T17:23:10.0165703Z,940GZZLUBNK,Bank Underground Station,Central,central,2024-11-07T17:34:11Z
52,2024,11,7,17,33,11,outbound,940GZZLUHLT,Hainault Underground Station,601,2024-11-07T17:23:10.0165703Z,940GZZLUBNK,Bank Underground Station,Central,central,2024-11-07T17:33:11Z
53,2024,11,7,17,42,11,outbound,940GZZLUHLT,Hainault Underground Station,1141,2024-11-07T17:23:10.0165703Z,940GZZLUBNK,Bank Underground Station,Central,central,2024-11-07T17:42:11Z
62,2024,11,7,17,31,11,inbound,940GZZLUEBY,Ealing Broadway Underground Station,481,2024-11-07T17:23:10.0165703Z,940GZZLUBNK,Bank Underground Station,Central,central,2024-11-07T17:31:11Z
63,2024,11,7,17,38,11,inbound,940GZZLUEBY,Ealing Broadway Underground Station,901,2024-11-07T17:23:10.0165703Z,940GZZLUBNK,Bank Underground Station,Central,central,2024-11-07T17:38:11Z
64,2024,11,7,17,48,11,inbound,940GZZLUEBY,Ealing Broadway Underground Station,1501,2024-11-07T17:23:10.0165703Z,940GZZLUBNK,Bank Underground Station,Central,central,2024-11-07T17:48:11Z
105,2024,11,7,17,26,42,inbound,940GZZLUWCY,White City Underground Station,212,2024-11-07T17:23:10.0165703Z,940GZZLUBNK,Bank Underground Station,Central,central,2024-11-07T17:26:42Z
